"Game","# Owned","# Unique","# Cards","Badge Lvl","Set Price","Price Diff","Card Avg","Booster Avg","Booster %","Emote Avg","BG Avg","Avg Qty","Discount","Added","AppId"
"Won't You Be My Laser?","0","0","5","0","0.37","0.37","0.07","0.04","42.9","0.05","0.06","46","0.18","2016-09-03","508820"
"Black Hole Hazard","0","0","6","0","0.72","0.72","0.12","0.21","-75.0","1.39","0.32","22","0.31","2016-09-03","485160"
"One Day : The Sun Disappeared","0","0","5","0","0.36","0.36","0.07","2.10","-2,900.0","1.24","0.13","51","0.18","2016-09-03","492610"
"The Tale of a Common Man","0","0","5","0","1.25","1.25","0.25","0.40","-60.0","0.96","0.39","15","0.65","2016-09-03","370670"
"A Quiver of Crows","0","0","15","0","3.42","3.42","0.23","N/A","0.0","5.97","3.59","19","1.60","2016-09-03","347280"
"Tangled Up!","0","0","5","0","0.32","0.32","0.06","0.11","-83.3","0.05","0.04","68","0.16","2016-09-02","502380"
"Spell Casting: Meowgically Enhanced Edition","0","0","5","0","0.36","0.36","0.07","0.07","0.0","0.13","0.05","41","0.18","2016-09-02","522990"
"De-Void","0","0","9","0","0.36","0.36","0.04","0.03","25.0","0.03","0.04","342","0.17","2016-09-02","468570"
"SizeBlock","0","0","5","0","0.33","0.33","0.07","0.03","57.1","0.03","0.03","52","0.18","2016-09-02","508960"
"Globe Rush","0","0","5","0","1.17","1.17","0.23","0.15","34.8","1.39","0.14","16","0.60","2016-09-02","521000"
"Brave Dungeon","0","0","5","0","0.26","0.26","0.05","0.03","40.0","0.03","0.03","148","0.13","2016-09-02","523790"
"Isomorph","0","0","6","0","13.36","13.36","2.23","N/A","0.0","0.00","0.00","4","5.82","2016-09-02","516870"
"Seasons after Fall","0","0","6","0","0.62","0.62","0.10","0.11","-10.0","0.42","0.22","76","0.26","2016-09-02","366320"
"Heirs And Graces","0","0","6","0","34.04","34.04","5.67","N/A","0.0","0.74","0.57","7","14.79","2016-09-02","482990"
"HellAngel","0","0","5","0","0.31","0.31","0.06","0.03","50.0","0.03","0.03","328","0.16","2016-09-02","524340"
"ONE PIECE BURNING BLOOD","0","0","5","0","0.98","0.98","0.20","0.35","-75.0","0.43","1.37","157","0.52","2016-09-02","425220"
"Glory by Example","0","0","6","0","1.38","1.38","0.23","N/A","0.0","4.61","0.10","18","0.60","2016-09-02","516450"
"Bird of Light","0","0","8","0","0.59","0.59","0.07","0.03","57.1","0.05","0.04","31","0.24","2016-09-02","447010"
"Project Highrise","0","0","11","0","0.49","0.49","0.04","0.04","0.0","0.07","0.06","481","0.21","2016-09-02","423580"
"Mahjong Deluxe 3","0","0","6","0","0.34","0.34","0.06","0.03","50.0","0.03","0.03","140","0.16","2016-09-02","462220"
"Avalon Lords: Dawn Rises","0","0","7","0","1.11","1.11","0.16","2.19","-1,268.7","0.93","49.34","9","0.56","2016-09-02","329280"
"Magnetta","0","0","8","0","20.55","20.55","2.57","N/A","0.0","0.00","0.00","5","8.94","2016-09-01","485750"
"Rise: Battle Lines","0","0","6","0","0.40","0.40","0.07","0.03","57.1","0.12","0.05","41","0.18","2016-09-01","386350"
"Dawn's Light","0","0","5","0","0.33","0.33","0.07","0.05","28.6","0.04","0.21","55","0.18","2016-09-01","520820"
"Titan Quest Anniversary Edition","0","0","10","0","0.50","0.50","0.05","0.03","40.0","0.06","0.07","1477","0.22","2016-09-01","475150"
"Don't Disturb","0","0","9","0","1.01","1.01","0.11","N/A","0.0","0.21","2.70","30","0.48","2016-09-01","501840"
"Retool","0","0","6","0","1.52","1.52","0.25","0.39","-56.0","0.22","2.96","23","0.65","2016-09-01","463440"
"Mystery Chronicle: One Way Heroics","0","0","10","0","1.06","1.06","0.11","0.14","-27.3","0.27","3.70","28","0.48","2016-09-01","409000"
"Ticket to Ride","0","0","5","0","0.27","0.27","0.05","0.03","40.0","0.04","0.04","450","0.13","2016-09-01","108200"
"The Multidimensional Underwear Drawer","0","0","6","0","1.75","1.75","0.29","N/A","0.0","3.28","2.43","14","0.76","2016-09-01","502600"
"The Warlock of Firetop Mountain","0","0","8","0","0.32","0.32","0.04","0.03","25.0","0.03","0.03","442","0.14","2016-09-01","324740"
"RunGunJumpGun","0","0","5","0","0.37","0.37","0.07","0.08","-14.3","0.11","0.26","40","0.18","2016-09-01","440550"
"moto RKD dash","0","0","6","0","0.36","0.36","0.06","0.04","33.3","0.05","0.26","124","0.16","2016-09-01","470590"
"Funklift","0","0","5","0","0.86","0.86","0.17","0.17","0.0","0.06","0.05","21","0.44","2016-08-31","470140"
"Champions of Anteria","0","0","9","0","0.92","0.92","0.10","0.12","-20.0","0.80","2.73","22","0.43","2016-08-31","374520"
"Blamdown Udder Fury","0","0","5","0","0.35","0.35","0.07","0.05","28.6","0.04","2.74","80","0.18","2016-08-31","460560"
"Otherworld: Spring of Shadows Collector's Edition","0","0","6","0","1.61","1.61","0.27","N/A","0.0","0.00","4.39","13","0.70","2016-08-31","466030"
"The Turing Test","0","0","6","0","0.42","0.42","0.07","0.04","42.9","0.05","0.05","154","0.18","2016-08-31","499520"
"Pulse Shift","0","0","8","0","0.54","0.54","0.07","0.05","28.6","0.07","0.06","25","0.24","2016-08-31","499900"
"World's Dawn","0","0","12","0","0.47","0.47","0.04","0.05","-25.0","0.54","0.07","163","0.21","2016-08-31","432010"
"Dungeon Rushers","0","0","10","0","0.44","0.44","0.04","0.03","25.0","0.14","0.07","140","0.17","2016-08-31","429620"
"Mustache in Hell","0","0","5","0","0.35","0.35","0.07","0.08","-14.3","0.14","0.09","38","0.18","2016-08-31","498830"
"Agent Walker: Secret Journey","0","0","5","0","0.39","0.39","0.08","0.08","0.0","0.05","0.04","73","0.21","2016-08-31","497580"
"Dark Parables: The Final Cinderella Collector's Edition","0","0","9","0","2.17","2.17","0.24","N/A","0.0","1.63","9.46","13","1.04","2016-08-31","465890"
"Tiki Man","0","0","8","0","0.42","0.42","0.05","0.03","40.0","0.06","0.04","76","0.17","2016-08-30","376920"
"Heavenly Battle","0","0","5","0","0.26","0.26","0.05","0.03","40.0","0.03","0.03","148","0.13","2016-08-30","491730"
"The Final Station","0","0","5","0","0.31","0.31","0.06","0.04","33.3","0.06","0.05","224","0.16","2016-08-30","435530"
"Reset 1-1","0","0","6","0","0.28","0.28","0.05","0.02","60.0","0.03","0.03","1054","0.13","2016-08-30","491650"
"Avadon 3: The Warborn","0","0","5","0","0.62","0.62","0.12","0.36","-200.0","0.72","0.18","20","0.31","2016-08-30","460780"
"Mother Russia Bleeds","0","0","5","0","0.42","0.42","0.08","0.06","25.0","0.11","0.06","173","0.21","2016-08-30","361300"
"Daylight's End VR Edition","0","0","5","0","2.10","2.10","0.42","N/A","0.0","3.80","1.06","12","1.10","2016-08-30","513150"
"The Underground Man","0","0","6","0","0.45","0.45","0.08","0.04","50.0","0.05","0.08","68","0.21","2016-08-30","513230"
"Destiny of Ancient Kingdoms™","0","0","6","0","1.58","1.58","0.26","N/A","0.0","0.47","2.96","15","0.68","2016-08-30","497940"
"Trials of Azra","0","0","8","0","0.54","0.54","0.07","0.06","14.3","1.19","0.30","21","0.24","2016-08-30","487160"
"Envy the Dead","0","0","6","0","0.28","0.28","0.05","0.03","40.0","0.03","0.03","138","0.13","2016-08-30","453960"
"GOD EATER RESURRECTION","0","0","8","0","0.49","0.49","0.06","0.05","16.7","0.04","0.15","301","0.21","2016-08-29","460870"
"Sally's Law","0","0","8","0","0.45","0.45","0.06","0.04","33.3","0.31","0.62","46","0.21","2016-08-29","512230"
"Pozzo Jello Crusade","0","0","5","0","0.35","0.35","0.07","0.05","28.6","0.05","0.06","47","0.18","2016-08-29","511380"
"Will of the Gods","0","0","5","0","0.47","0.47","0.09","0.13","-44.4","0.28","0.07","19","0.23","2016-08-29","503960"
"Youtubers Life","0","0","6","0","0.43","0.43","0.07","0.03","57.1","0.06","0.06","257","0.18","2016-08-29","428690"
"Viking Squad","0","0","6","0","0.46","0.46","0.08","0.08","0.0","1.74","0.55","47","0.21","2016-08-29","325930"
"Black Sand Drift","0","0","5","0","0.32","0.32","0.06","0.03","50.0","0.03","0.03","155","0.16","2016-08-28","507380"
"PANIC at Multiverse High!","0","0","10","0","2.46","2.46","0.25","N/A","0.0","2.04","0.28","12","1.09","2016-08-28","515000"
"Ian's Eyes","0","0","7","0","0.46","0.46","0.07","0.04","42.9","0.10","0.09","28","0.24","2016-08-28","452340"
"The Life Of Greather","0","0","5","0","0.31","0.31","0.06","0.04","33.3","0.03","0.03","49","0.16","2016-08-28","503830"
"Panzer Warfare","0","0","5","0","0.31","0.31","0.06","0.03","50.0","0.03","0.03","50","0.16","2016-08-27","513880"
"Fright Light","0","0","5","0","0.84","0.84","0.17","0.29","-70.6","0.96","0.21","13","0.44","2016-08-27","520290"
"Typoman","0","0","10","0","0.80","0.80","0.08","0.05","37.5","0.60","0.57","47","0.35","2016-08-27","336240"
"SHINRAI - Broken Beyond Despair","0","0","7","0","2.32","2.32","0.33","N/A","0.0","0.61","0.83","22","1.15","2016-08-27","499910"
"Thorne - Son of Slaves (Ep.2)","0","0","5","0","0.39","0.39","0.08","0.05","37.5","0.04","0.04","29","0.21","2016-08-26","461360"
"Optika","0","0","5","0","1.01","1.01","0.20","0.24","-20.0","0.04","1.49","197","0.52","2016-08-26","504400"
"Moonshot Galaxy™","0","0","10","0","1.65","1.65","0.16","0.16","0.0","2.83","2.35","12","0.70","2016-08-26","471160"
"Stars","0","0","5","0","3.40","3.40","0.68","N/A","0.0","1.01","1.80","9","1.77","2016-08-26","501440"
"DOGOS","0","0","6","0","0.66","0.66","0.11","0.08","27.3","15.07","0.16","18","0.29","2016-08-26","507050"
"Warriors of Vilvatikta","0","0","5","0","0.27","0.27","0.05","0.03","40.0","0.03","0.03","371","0.13","2016-08-26","515690"
"Madness Cubed","0","0","6","0","0.38","0.38","0.06","0.03","50.0","0.07","0.07","54","0.16","2016-08-26","453270"
"Mitch: Berry Challenge","0","0","5","0","0.48","0.48","0.10","0.10","0.0","0.29","0.07","23","0.26","2016-08-26","480410"
"Duelyst","0","0","12","0","1.22","1.22","0.10","0.11","-10.0","0.15","0.30","66","0.52","2016-08-26","291410"
"Rogue Continuum","0","0","6","0","2.07","2.07","0.35","0.36","-2.9","1.12","7.38","10","0.91","2016-08-26","357700"
"Super GunWorld 2","0","0","11","0","0.49","0.49","0.04","0.03","25.0","0.05","1.29","71","0.21","2016-08-26","514220"
"Crossout","0","0","9","0","0.97","0.97","0.11","0.09","18.2","0.08","0.13","125","0.48","2016-08-26","386180"
"Tahira: Echoes of the Astral Empire","0","0","8","0","0.81","0.81","0.10","N/A","0.0","0.55","9.38","20","0.35","2016-08-25","396660"
"Pan-Pan","0","0","5","0","0.52","0.52","0.10","N/A","0.0","0.35","0.21","26","0.26","2016-08-25","471920"
"GOD EATER 2 Rage Burst","0","0","8","0","0.58","0.58","0.07","0.08","-14.3","0.07","0.13","240","0.24","2016-08-25","438490"
"Mugen Souls Z","0","0","9","0","1.10","1.10","0.12","0.18","-50.0","0.65","1.66","26","0.52","2016-08-25","466920"
"Tavernier","0","0","9","0","0.47","0.47","0.05","0.05","0.0","0.25","0.06","65","0.22","2016-08-25","517370"
"Smithy","0","0","6","0","0.28","0.28","0.05","0.02","60.0","0.03","0.03","208","0.13","2016-08-25","485500"
"N++","0","0","9","0","0.38","0.38","0.04","0.03","25.0","0.07","0.22","222","0.17","2016-08-25","230270"
"The Housewife","0","0","5","0","0.27","0.27","0.05","0.03","40.0","0.03","0.03","449","0.13","2016-08-25","496750"
"Valley","0","0","5","0","0.56","0.56","0.11","0.08","27.3","0.06","0.06","143","0.29","2016-08-25","378610"
"Witan","0","0","8","0","3.31","3.31","0.41","0.66","-61.0","5.00","0.00","19","1.43","2016-08-25","486490"
"Drive Megapolis","0","0","5","0","0.27","0.27","0.05","0.03","40.0","0.03","0.03","599","0.13","2016-08-25","514970"
"Wartune","0","0","9","0","1.89","1.89","0.21","0.36","-71.4","0.10","2.77","14","0.91","2016-08-25","451230"
"Le Havre: The Inland Port","0","0","5","0","0.36","0.36","0.07","0.07","0.0","0.07","0.09","39","0.18","2016-08-25","511820"
"ALONE?","0","0","8","0","0.58","0.58","0.07","0.06","14.3","0.18","0.09","38","0.24","2016-08-25","514240"
"TeraBlaster","0","0","5","0","0.28","0.28","0.06","0.05","16.7","0.08","0.10","135","0.16","2016-08-25","384150"
"Legend of Miro","0","0","5","0","0.55","0.55","0.11","0.07","36.4","0.07","0.94","24","0.29","2016-08-24","469980"
"Nightork Adventures - Beyond the Moons of Shadalee","0","0","6","0","0.29","0.29","0.05","0.03","40.0","0.03","0.03","152","0.13","2016-08-24","493780"
"Dungeon Punks","0","0","5","0","2.23","2.23","0.45","0.77","-71.1","7.50","6.64","8","1.17","2016-08-24","503140"
"Transcripted","0","0","5","0","0.35","0.35","0.07","0.03","57.1","0.07","0.36","34","0.18","2016-08-24","215450"
"New York Mysteries: The Lantern of Souls","0","0","6","0","1.43","1.43","0.24","N/A","0.0","2.82","1.44","30","0.63","2016-08-24","511140"
"Flat Path","0","0","6","0","0.30","0.30","0.05","0.03","40.0","0.03","0.03","79","0.13","2016-08-24","512740"
"Dangerous Relationship","0","0","6","0","1.38","1.38","0.23","0.54","-134.8","0.35","0.46","18","0.60","2016-08-24","494460"
"Evolvation","0","0","10","0","0.59","0.59","0.06","0.03","50.0","0.03","0.40","50","0.26","2016-08-24","510840"
"Bumper","0","0","5","0","0.29","0.29","0.06","0.04","33.3","0.03","0.07","69","0.16","2016-08-23","509850"
"Cat President ~A More Purrfect Union~","0","0","6","0","1.26","1.26","0.21","0.46","-119.0","3.70","0.62","37","0.55","2016-08-23","474980"
"Deus Ex: Mankind Divided™","0","0","9","0","0.49","0.49","0.05","0.05","0.0","0.06","0.06","1460","0.22","2016-08-23","337000"
"Mad Nords: Probably an Epic Quest","0","0","8","0","0.44","0.44","0.05","0.03","40.0","0.04","0.04","38","0.17","2016-08-23","407880"
"Okhlos: Omega","0","0","11","0","0.42","0.42","0.04","0.02","50.0","0.07","0.05","319","0.21","2016-08-23","400180"
"BLADE ARCUS from Shining: Battle Arena","0","0","5","0","1.50","1.50","0.30","0.33","-10.0","0.58","2.28","38","0.78","2016-08-23","446040"
"Near Death","0","0","6","0","0.73","0.73","0.12","0.18","-50.0","0.40","0.12","36","0.31","2016-08-22","327560"
"SkyBoats","0","0","5","0","0.33","0.33","0.07","0.04","42.9","0.07","0.04","52","0.18","2016-08-22","510780"
"BitRay2","0","0","10","0","0.36","0.36","0.04","0.04","0.0","0.03","0.03","704","0.17","2016-08-22","512450"
"Worms W.M.D","0","0","7","0","0.39","0.39","0.06","0.05","16.7","0.08","0.06","262","0.21","2016-08-22","327030"
"Book of Demons","0","0","8","0","0.56","0.56","0.07","0.06","14.3","0.17","0.92","88","0.24","2016-08-22","449960"
"Momentum","0","0","5","0","0.36","0.36","0.07","0.08","-14.3","0.08","0.15","41","0.18","2016-08-22","462130"
"Hooligan Vasja","0","0","6","0","0.29","0.29","0.05","0.02","60.0","0.03","0.03","167","0.13","2016-08-20","515910"
"Death Stair","0","0","8","0","0.51","0.51","0.06","0.03","50.0","0.23","0.04","57","0.21","2016-08-20","444880"
"Wish -tale of the sixteenth night of lunar month-","0","0","6","0","1.61","1.61","0.27","0.42","-55.6","0.44","1.25","13","0.70","2016-08-20","392370"
"Guards","0","0","6","0","0.45","0.45","0.07","0.06","14.3","1.96","0.14","37","0.18","2016-08-19","460340"
"Kick Ass Commandos","0","0","8","0","0.49","0.49","0.06","0.03","50.0","0.39","0.04","67","0.21","2016-08-19","359140"
"Max, an Autistic Journey","0","0","5","0","0.40","0.40","0.08","0.06","25.0","0.04","0.07","61","0.21","2016-08-19","511630"
"La Peri","0","0","5","0","0.48","0.48","0.10","0.95","-850.0","0.52","1.28","31","0.26","2016-08-19","436490"
"Leave The Nest","0","0","6","0","0.83","0.83","0.14","0.25","-78.6","0.35","33.54","25","0.37","2016-08-19","471270"
"One Clone Left","0","0","8","0","39.61","39.61","4.95","N/A","0.0","0.00","0.00","1","12.91","2016-08-19","452180"
"Miaou Moon","0","0","8","0","0.54","0.54","0.07","0.03","57.1","0.15","1.49","49","0.24","2016-08-19","513580"
"GIGA WRECKER","0","0","5","0","0.97","0.97","0.19","0.43","-126.3","0.09","0.34","55","0.50","2016-08-18","454410"
"TAIKER","0","0","9","0","2.25","2.25","0.25","N/A","0.0","10.32","1.36","12","1.09","2016-08-18","511010"
"F1 2016","0","0","11","0","0.73","0.73","0.07","0.05","28.6","0.07","0.10","176","0.37","2016-08-18","391040"
"This Is the Police","0","0","5","0","0.42","0.42","0.08","0.05","37.5","0.06","0.06","267","0.21","2016-08-18","443810"
"Orbital X","0","0","5","0","0.29","0.29","0.06","0.04","33.3","0.03","0.63","438","0.16","2016-08-18","514650"
"Echoes of the Fey - The Fox's Trail","0","0","9","0","0.51","0.51","0.06","N/A","0.0","0.52","0.94","51","0.26","2016-08-18","511320"
"Dark Parables: Rise of the Snow Queen Collector's Edition","0","0","6","0","2.31","2.31","0.39","N/A","0.0","20.72","10.51","20","1.02","2016-08-18","499110"
"Dark Parables: The Exiled Prince Collector's Edition","0","0","6","0","2.06","2.06","0.34","N/A","0.0","0.32","3.58","18","0.89","2016-08-18","499100"
"Grow Up","0","0","6","0","0.41","0.41","0.07","0.05","28.6","0.33","0.09","149","0.18","2016-08-18","426790"
"Girl Amazon Survival","0","0","6","0","0.30","0.30","0.05","0.02","60.0","0.03","0.03","85","0.13","2016-08-18","372750"
"Little Walker","0","0","5","0","0.30","0.30","0.06","0.03","50.0","0.04","0.23","780","0.16","2016-08-18","448500"
"Lily´s Epic Quest","0","0","6","0","0.55","0.55","0.09","0.05","44.4","0.24","0.67","19","0.23","2016-08-17","507270"
"Dig 4 Destruction","0","0","6","0","1.87","1.87","0.31","4.15","-1,238.7","4.54","44.41","19","0.81","2016-08-17","503340"
"Final Quest","0","0","5","0","0.30","0.30","0.06","0.03","50.0","0.03","0.03","425","0.16","2016-08-17","512640"
"Vernon's Legacy","0","0","6","0","0.62","0.62","0.10","0.20","-100.0","0.10","6.34","22","0.26","2016-08-17","367010"
"The God's Chain","0","0","5","0","0.28","0.28","0.06","0.03","50.0","0.04","0.13","195","0.16","2016-08-17","504490"
"Flowers -Le volume sur printemps-","0","0","9","0","1.40","1.40","0.16","0.16","0.0","0.25","1.18","72","0.70","2016-08-17","452440"
"My Butler","0","0","5","0","1.68","1.68","0.34","N/A","0.0","0.55","0.58","19","0.89","2016-08-17","494470"
"Terrarium Land","0","0","9","0","3.06","3.06","0.34","N/A","0.0","7.77","1.11","4","1.18","2016-08-17","438780"
"Pinga Ponga","0","0","5","0","0.35","0.35","0.07","0.04","42.9","0.10","0.19","59","0.18","2016-08-16","509960"
"Ember Strike","0","0","9","0","1.46","1.46","0.16","0.26","-62.5","5.69","3.91","16","0.70","2016-08-16","374670"
"GalaxIverse","0","0","5","0","1.10","1.10","0.22","0.12","45.5","0.06","0.14","19","0.57","2016-08-16","509390"
"Phantaruk","0","0","6","0","0.35","0.35","0.06","0.03","50.0","0.03","0.03","47","0.16","2016-08-16","468930"
"Super Markup Man","0","0","6","0","1.71","1.71","0.28","0.35","-25.0","0.99","1.64","31","0.73","2016-08-16","502210"
"Radical Spectrum: Volume 1","0","0","10","0","0.40","0.40","0.04","0.02","50.0","0.03","0.03","1269","0.17","2016-08-16","486150"
"Tiltagon","0","0","5","0","0.38","0.38","0.08","0.04","50.0","0.06","0.04","44","0.21","2016-08-16","432260"
"Shift","0","0","5","0","0.29","0.29","0.06","0.03","50.0","0.03","0.06","199","0.16","2016-08-16","485730"
"Brigador: Up-Armored Edition","0","0","6","0","0.32","0.32","0.05","0.13","-160.0","0.04","0.82","176","0.13","2016-08-16","274500"
"Fabric","0","0","6","0","0.36","0.36","0.06","0.04","33.3","0.08","0.04","43","0.16","2016-08-16","489660"
"Snow Horse","0","0","5","0","2.40","2.40","0.48","N/A","0.0","1.09","1.92","14","1.25","2016-08-15","270030"
"Build 'n Bump","0","0","6","0","0.44","0.44","0.07","0.05","28.6","0.71","0.03","39","0.18","2016-08-15","375790"
"Pierhead Arcade","0","0","5","0","0.53","0.53","0.11","0.38","-245.5","1.93","0.66","36","0.29","2016-08-15","435490"
"Offworld Trading Company","0","0","8","0","0.32","0.32","0.04","0.03","25.0","0.07","0.07","719","0.14","2016-08-15","271240"
"Oh No! Bugs!","0","0","5","0","0.31","0.31","0.06","0.04","33.3","0.03","0.03","105","0.16","2016-08-15","513980"
"Doodler","0","0","5","0","3.32","3.32","0.66","0.43","34.8","7.72","0.96","16","1.72","2016-08-14","479310"
"Rally Copters","0","0","5","0","1.19","1.19","0.24","N/A","0.0","0.24","6.88","11","0.63","2016-08-14","454390"
"Forgotten Heroes","0","0","6","0","0.29","0.29","0.05","0.03","40.0","0.03","0.05","109","0.13","2016-08-14","510220"
"Frantic Freighter","0","0","5","0","0.43","0.43","0.09","0.04","55.6","0.11","1.55","34","0.23","2016-08-13","503150"
"Blasting Agent: Ultimate Edition","0","0","6","0","0.36","0.36","0.06","0.05","16.7","0.04","0.03","89","0.16","2016-08-13","453810"
"Syndrome","0","0","10","0","0.47","0.47","0.05","0.07","-40.0","0.30","1.44","51","0.22","2016-08-13","409320"
"ROD: Revolt Of Defense","0","0","5","0","0.33","0.33","0.07","0.05","28.6","0.18","0.11","40","0.18","2016-08-13","508600"
"Pixel Puzzles 2: RADical ROACH","0","0","7","0","0.29","0.29","0.04","0.02","50.0","0.03","0.03","118","0.14","2016-08-13","504880"
"8-Bit Hordes","0","0","8","0","0.50","0.50","0.06","0.05","16.7","0.09","0.09","71","0.21","2016-08-12","497850"
"Karma Miwa","0","0","6","0","0.29","0.29","0.05","0.03","40.0","0.03","0.03","199","0.13","2016-08-12","485660"
"Genius Greedy Mouse","0","0","5","0","0.26","0.26","0.05","0.03","40.0","0.03","0.03","201","0.13","2016-08-12","485640"
"Masked Shooters 2","0","0","6","0","0.30","0.30","0.05","0.03","40.0","0.03","0.03","209","0.13","2016-08-12","434250"
"Gone In November","0","0","5","0","0.31","0.31","0.06","0.03","50.0","0.03","0.03","360","0.16","2016-08-12","507390"
"Ayumi: Enhanced Edition","0","0","5","0","1.23","1.23","0.25","N/A","0.0","0.20","3.53","13","0.65","2016-08-11","497790"
"Tribe Of Pok","0","0","6","0","3.05","3.05","0.51","0.64","-25.5","0.00","0.00","4","1.33","2016-08-11","505140"
"GemBreak","0","0","8","0","0.48","0.48","0.06","0.04","33.3","0.04","0.84","75","0.21","2016-08-11","491160"
"Redemption","0","0","6","0","2.91","2.91","0.49","N/A","0.0","7.91","1.23","18","1.28","2016-08-11","330880"
"One day in London","0","0","9","0","0.45","0.45","0.05","0.03","40.0","0.18","0.31","62","0.22","2016-08-11","465180"
"Elves Adventure","0","0","6","0","0.27","0.27","0.05","0.02","60.0","0.06","0.03","407","0.13","2016-08-11","504980"
"Dino Run DX","0","0","8","0","0.51","0.51","0.06","0.04","33.3","0.46","0.22","68","0.21","2016-08-11","248330"
"Scott in Space","0","0","5","0","0.33","0.33","0.07","0.04","42.9","0.04","0.03","50","0.18","2016-08-11","385980"
"Quip Anomaly","0","0","6","0","1.54","1.54","0.26","0.27","-3.8","0.05","3.07","18","0.68","2016-08-11","506470"
"Super Star","0","0","6","0","0.61","0.61","0.10","0.08","20.0","0.22","0.97","199","0.26","2016-08-11","503300"
"DungeonUp","0","0","6","0","0.33","0.33","0.05","0.05","0.0","0.03","0.05","85","0.13","2016-08-11","388620"
"Pixel Cup Soccer 17","0","0","5","0","0.44","0.44","0.09","0.09","0.0","0.17","0.27","44","0.23","2016-08-10","492340"
"Holodrive","0","0","8","0","0.37","0.37","0.05","0.03","40.0","0.07","0.07","193","0.17","2016-08-10","370770"
"Bloons TD Battles","0","0","7","0","1.54","1.54","0.22","0.27","-22.7","0.49","0.36","46","0.77","2016-08-10","444640"
"Reigns","0","0","5","0","0.38","0.38","0.08","0.05","37.5","0.05","0.03","525","0.21","2016-08-10","474750"
"Dark Parables: The Red Riding Hood Sisters Collector's Edition","0","0","7","0","1.72","1.72","0.25","N/A","0.0","0.74","9.50","10","0.87","2016-08-10","499120"
"Unexplored","0","0","8","0","0.36","0.36","0.04","0.08","-100.0","0.11","0.28","52","0.14","2016-08-10","506870"
"Existentia","0","0","5","0","0.28","0.28","0.06","0.03","50.0","0.03","0.05","453","0.16","2016-08-09","511340"
"El Ninja (Beta)","0","0","5","0","0.26","0.26","0.05","0.03","40.0","0.03","0.09","505","0.13","2016-08-09","509840"
"Dungeon Fighter Online","0","0","14","0","1.40","1.40","0.10","0.14","-40.0","0.34","0.80","101","0.61","2016-08-09","495910"
"Spikit","0","0","5","0","0.26","0.26","0.05","0.03","40.0","0.03","0.03","548","0.13","2016-08-09","509110"
"Lucius Demake","0","0","6","0","0.43","0.43","0.07","0.06","14.3","0.03","0.06","41","0.18","2016-08-09","364230"
"Handsome Mr. Frog","0","0","5","0","0.64","0.64","0.13","N/A","0.0","0.76","0.09","23","0.34","2016-08-09","508990"
"Haven","0","0","5","0","0.29","0.29","0.06","0.04","33.3","0.04","0.19","79","0.16","2016-08-09","508540"
"Too Angry to Space","0","0","5","0","0.69","0.69","0.14","0.07","50.0","0.88","1.59","16","0.37","2016-08-09","494990"
"DubWars","0","0","8","0","0.42","0.42","0.05","0.05","0.0","0.16","0.31","135","0.17","2016-08-08","290000"
"Zombie City Defense 2","0","0","6","0","0.57","0.57","0.09","0.12","-33.3","1.28","1.00","44","0.23","2016-08-08","473970"
"The Dungeons of Castle Madness","0","0","5","0","0.33","0.33","0.07","0.11","-57.1","0.34","0.19","42","0.18","2016-08-08","506840"
"Nurse Love Addiction","0","0","10","0","1.40","1.40","0.14","0.17","-21.4","1.24","0.66","47","0.61","2016-08-08","485040"
"Little King's Story","0","0","8","0","0.52","0.52","0.07","0.16","-128.6","0.31","1.40","41","0.24","2016-08-08","390310"
"Office lovers","0","0","6","0","1.30","1.30","0.22","0.75","-240.9","0.25","1.94","14","0.57","2016-08-08","494450"
"Rogue Contracts: Syndicate","0","0","6","0","0.36","0.36","0.06","0.06","0.0","0.06","0.05","27","0.16","2016-08-07","453660"
"Inverted","0","0","5","0","0.28","0.28","0.06","0.03","50.0","0.04","0.03","455","0.16","2016-08-07","496870"
"Blade Ballet","0","0","10","0","0.55","0.55","0.06","0.24","-300.0","0.23","0.11","27","0.26","2016-08-07","460750"
"Reptilian Rebellion","0","0","7","0","0.29","0.29","0.04","0.02","50.0","0.03","0.03","169","0.14","2016-08-07","461760"
"Space Ribbon","0","0","8","0","0.41","0.41","0.05","0.09","-80.0","0.17","0.10","31","0.17","2016-08-07","501220"
"Lil Big Invasion","0","0","8","0","1.44","1.44","0.18","0.45","-150.0","1.93","0.66","13","0.63","2016-08-07","491240"
"Framed Wings","0","0","5","0","0.45","0.45","0.09","N/A","0.0","1.58","0.29","40","0.23","2016-08-07","479140"
"Star Fields","0","0","5","0","0.27","0.27","0.05","0.03","40.0","0.03","0.03","602","0.13","2016-08-07","499420"
"Save Jesus","0","0","7","0","0.49","0.49","0.07","0.04","42.9","5.50","0.03","128","0.24","2016-08-07","509220"
"Sneak Thief","0","0","5","0","0.44","0.44","0.09","0.08","11.1","2.53","0.41","64","0.23","2016-08-06","508550"
"Adventure World","0","0","12","0","0.57","0.57","0.05","0.02","60.0","0.08","0.03","120","0.26","2016-08-06","465540"
"Hexoscope","0","0","6","0","0.30","0.30","0.05","0.02","60.0","0.03","0.03","215","0.13","2016-08-06","495780"
"Lolly Joe","0","0","5","0","1.40","1.40","0.28","0.46","-64.3","0.09","3.12","15","0.73","2016-08-06","436060"
